id,title,description,availability,condition,price,sale_price,link,image_link,brand,gtin,mpn,quantity_to_sell_on_facebook
29928,Luvas de Guarda-Redes Zeus 2.0 Canadá UGT+ II,"Descubra uma coleção criada para quem vive o futebol com paixão, identidade e orgulho. As novas  ZEUS 2.0 – Gloves of Nations  unem máximo desempenho profissional às cores e à identidade que inspiram milhões de apaixonados por futebol ao redor do mundo. 
 Cada design foi inspirado na essência, energia e personalidade de diferentes nações do futebol, transformando cada luva em muito mais do que uma ferramenta de performance: uma forma de representar suas cores dentro de campo. 
  
 Inclui Gymsack GRÁTIS com as cores do país correspondente.",in stock,new,79.90 EUR,47.94 EUR,https://n1gloves.com/pt/linha/29928-luvas-de-guarda-redes-zeus-20-canada-ugt-ii,https://n1gloves.com/26656-large_default/luvas-de-guarda-redes-zeus-20-canada-ugt-ii.jpg,N1 Goalkeeper,,GL-ZEUWC2-1067,21
29929,Luvas de Guarda-Redes Zeus 2.0 Panamá UGT+ II,"Descubra uma coleção criada para quem vive o futebol com paixão, identidade e orgulho. As novas  ZEUS 2.0 – Gloves of Nations  unem máximo desempenho profissional às cores e à identidade que inspiram milhões de apaixonados por futebol ao redor do mundo. 
 Cada design foi inspirado na essência, energia e personalidade de diferentes nações do futebol, transformando cada luva em muito mais do que uma ferramenta de performance: uma forma de representar suas cores dentro de campo. 
  
 Inclui Gymsack GRÁTIS com as cores do país correspondente.",in stock,new,79.90 EUR,47.94 EUR,https://n1gloves.com/pt/linha/29929-luvas-de-guarda-redes-zeus-20-panama-ugt-ii,https://n1gloves.com/26658-large_default/luvas-de-guarda-redes-zeus-20-panama-ugt-ii.jpg,N1 Goalkeeper,,GL-ZEUWC2-1083,10
31072,Luvas de Guarda-Redes Zeus 2.0 Muse UGT+ II,"Descubra a evolução da luva de goleiro com máximo desempenho, conforto e ajuste. A Zeus 2.0 redefine a performance com tecnologias de última geração como o corte Vapor Negativo e corpo em Airflex Pro.",in stock,new,79.90 EUR,,https://n1gloves.com/pt/linha/31072-luvas-de-guarda-redes-zeus-20-muse-ugt-ii,https://n1gloves.com/27833-large_default/luvas-de-guarda-redes-zeus-20-muse-ugt-ii.jpg,N1 Goalkeeper,,GL-ZEUMUS-0490,103
31200,Luvas de Guarda-Redes Zeus 2.0 Zafyr UGT+ II,"Descubra a evolução da luva de goleiro com máximo desempenho, conforto e ajuste. A Zeus 2.0 redefine a performance com tecnologias de última geração como o corte Vapor Negativo e corpo em Airflex Pro.",in stock,new,79.90 EUR,,https://n1gloves.com/pt/linha/31200-luvas-de-guarda-redes-zeus-20-zafyr-ugt-ii,https://n1gloves.com/27977-large_default/luvas-de-guarda-redes-zeus-20-zafyr-ugt-ii.jpg,N1 Goalkeeper,,GL-ZEUZAF-0489,119
13283,Luvas de Guarda-Redes Horus 2.0 Elite White II,Luvas de Guarda-Redes com corte Hibrido Roll-Negativo e palma de latex alemão 100% natural Contact Grip. conta com uma nova área de soco construída com o nosso exclusivo sistema de gel injetado sem costuras.,in stock,new,64.90 EUR,58.41 EUR,https://n1gloves.com/pt/horus-20/13283-luvas-de-guarda-redes-horus-20-elite-white-ii,https://n1gloves.com/8632-large_default/luvas-de-guarda-redes-horus-20-elite-white-ii.jpg,N1 Goalkeeper,,GL-HORWHI-0266,77
13284,Luvas de Guarda-Redes Horus 2.0 Elite Black II,Luvas de Guarda-Redes com corte Hibrido Roll-Negativo e palma de latex alemão 100% natural Contact Grip. conta com uma nova área de soco construída com o nosso exclusivo sistema de gel injetado sem costuras.,in stock,new,64.90 EUR,51.92 EUR,https://n1gloves.com/pt/horus-20/13284-luvas-de-guarda-redes-horus-20-elite-black-ii,https://n1gloves.com/8639-large_default/luvas-de-guarda-redes-horus-20-elite-black-ii.jpg,N1 Goalkeeper,,GL-HORBLA-0267,72
13285,Luvas de Guarda-Redes Horus 2.0 Elite Gold II,Luvas de Guarda-Redes com corte Hibrido Roll-Negativo e palma de latex alemão 100% natural Contact Grip. conta com uma nova área de soco construída com o nosso exclusivo sistema de gel injetado sem costuras.,in stock,new,64.90 EUR,51.92 EUR,https://n1gloves.com/pt/horus-20/13285-luvas-de-guarda-redes-horus-20-elite-gold-ii,https://n1gloves.com/8974-large_default/luvas-de-guarda-redes-horus-20-elite-gold-ii.jpg,N1 Goalkeeper,,GL-HORGOL-0269,91
102,Luvas de Guarda-Redes Beta 2.0 Elite Blue,Luvas de Guarda-Redes com corte Hibrido Roll-Negativo e palma de latex alemão 100% natural Quartz Grip.,out of stock,new,49.90 EUR,24.95 EUR,https://n1gloves.com/pt/beta-20/102-luvas-de-guarda-redes-beta-20-elite-blue,https://n1gloves.com/19956-large_default/luvas-de-guarda-redes-beta-20-elite-blue.jpg,N1 Goalkeeper,,GL-BETBLU-0009,0
10470,copy of Sweatshirt Hoodie Black,"¡NOVO!   Nueva sudadera Hoodie, con un diseño renovado y un estilo único.",in stock,new,29.90 EUR,20.93 EUR,https://n1gloves.com/pt/roupa/10470-sweatshirt-hoodie-black,https://n1gloves.com/23941-large_default/sweatshirt-hoodie-black.jpg,N1 Goalkeeper,,CL-HOOWHI-0112,51
111,Impermeável Preto/Branco,"Chubasquero N1 impermeable de poliéster. 
 El tejido con el que está fabricado es ideal para combatir el frio, el viento y la lluvia, además de ser muy duradero y transpirable.  Color: Negro/Blanco",in stock,new,31.90 EUR,22.33 EUR,https://n1gloves.com/pt/impermeaveis/111-impermeaveis,https://n1gloves.com/1087-large_default/impermeaveis.jpg,N1 Goalkeeper,,CL-RAIBLA-0099,59
708,Leggings Short Protek,Shorts térmico-compresivos de Lycra con protecciones en las caderas,in stock,new,29.90 EUR,,https://n1gloves.com/pt/roupa-termica/708-leggings-short-protek,https://n1gloves.com/2012-large_default/leggings-short-protek.jpg,N1 Goalkeeper,,CL-COMBLA-0119,232
132,Luvas de Guarda-Redes Beta 2.0 Kids Blue,Luva de Guarda-Redes para crianças  com corte Negativo e palma de latex alemão 100% natural Super Low Grip.,in stock,new,34.90 EUR,31.41 EUR,https://n1gloves.com/pt/kids-ii/132-luvas-de-guarda-redes-beta-20-kids-blue,https://n1gloves.com/4413-large_default/luvas-de-guarda-redes-beta-20-kids-blue.jpg,N1 Goalkeeper,,GL-KIDBET-0045,61
133,Luvas de Guarda-Redes Horus 2.0 Kids Gold,Luva de Guarda-Redes para crianças  com corte negativo e palma de latex alemão 100% natural Super Low Grip.,in stock,new,34.90 EUR,31.41 EUR,https://n1gloves.com/pt/kids-ii/133-luvas-de-guarda-redes-horus-20-kids-gold,https://n1gloves.com/1220-large_default/luvas-de-guarda-redes-horus-20-kids-gold.jpg,N1 Goalkeeper,,GL-KIDHOR-0044,86
13535,Luvas de Guarda-Redes Scorpius 2.0 Kids All Black,Luva de Guarda-Redes para crianças  com corte negativo e palma de latex alemão 100% natural Super Low Grip.,in stock,new,34.90 EUR,31.41 EUR,https://n1gloves.com/pt/kids-ii/13535-luvas-de-guarda-redes-scorpius-20-kids-all-black,https://n1gloves.com/9250-large_default/luvas-de-guarda-redes-scorpius-20-kids-all-black.jpg,N1 Goalkeeper,,GL-KIDSCO-322X,101
13539,Luvas de Guarda-Redes Scorpius 2.0 Kids Pink,Luva de Guarda-Redes para crianças  com corte negativo e palma de latex alemão 100% natural Super Low Grip.,in stock,new,34.90 EUR,31.41 EUR,https://n1gloves.com/pt/kids-ii/13539-luvas-de-guarda-redes-scorpius-20-kids-pink,https://n1gloves.com/14373-large_default/luvas-de-guarda-redes-scorpius-20-kids-pink.jpg,N1 Goalkeeper,,GL-KIDSCO-0301,56
108,Calça de Guarda-Redes,Pantalón largo de portero acolchado con protecciones en caderas y rodillas.,in stock,new,27.80 EUR,19.46 EUR,https://n1gloves.com/pt/roupa-de-guarda-redes/108-calca-de-guarda-redes,https://n1gloves.com/1066-large_default/calca-de-guarda-redes.jpg,N1 Goalkeeper,,CL-GKPLON-96X,118
109,Calção,Pantalón corto de entrenamiento y competición N1.  Composición: 100% Poliéster,in stock,new,14.90 EUR,,https://n1gloves.com/pt/roupa-de-guarda-redes/109-calcao,https://n1gloves.com/7222-large_default/calcao.jpg,N1 Goalkeeper,,CL-TRABLA-0097,51
11723,Calça de Guarda-Redes 3/4,Pantalón 3/4 de portero acolchado con protecciones en caderas y rodillas.,in stock,new,22.98 EUR,,https://n1gloves.com/pt/roupa-de-guarda-redes/11723-calca-de-guarda-redes-34,https://n1gloves.com/6619-large_default/calca-de-guarda-redes-34.jpg,N1 Goalkeeper,,CL-GKP3/4-0138,124
112,Impermeável Preto/Neon,"Chubasquero N1 impermeable de poliéster. 
 El tejido con el que está fabricado es ideal para combatir el frio, el viento y la lluvia, además de ser muy duradero y transpirable.  Color: Negro/Neón",in stock,new,31.90 EUR,22.33 EUR,https://n1gloves.com/pt/saldos/112-impermeaveis,https://n1gloves.com/1097-large_default/impermeaveis.jpg,N1 Goalkeeper,,CL-RaiBLA-0100,59
532,Reflex Ball,Esta bola foi creada especificamente para o treino de guarda-redes. A N1 Reflex Ball ajuda significativamente a melhorar a velocidade de reação e a agilidade do guarda-redes.,in stock,new,29.90 EUR,23.92 EUR,https://n1gloves.com/pt/saldos/532-reflex-ball,https://n1gloves.com/1415-large_default/reflex-ball.jpg,N1 Goalkeeper,,AC-REFNEO-0140,35
547,Short Térmico,Short Térmico,in stock,new,19.90 EUR,15.92 EUR,https://n1gloves.com/pt/saldos/547-short-termico,https://n1gloves.com/2015-large_default/short-termico.jpg,N1 Goalkeeper,,CL-COMBLA-0118,39
1499,Luvas de Guarda-Redes Horus 2.0 Elite Zaka,Luvas de Guarda-Redes com corte Negativo e palma de latex alemão 100% natural Contact Grip. conta com uma nova área de soco construída com o nosso exclusivo sistema de gel injetado sem costuras.,in stock,new,64.90 EUR,51.92 EUR,https://n1gloves.com/pt/saldos/1499-luvas-de-guarda-redes-horus-20-elite-zaka,https://n1gloves.com/2622-large_default/luvas-de-guarda-redes-horus-20-elite-zaka.jpg,N1 Goalkeeper,,GL-HORZAK-0144,36
2561,Sweatshirt Hoodie Red,"¡NOVO!   Nueva sudadera Hoodie, con un diseño renovado y un estilo único.",in stock,new,29.90 EUR,20.93 EUR,https://n1gloves.com/pt/saldos/2561-sweatshirt-hoodie-red,https://n1gloves.com/4419-large_default/sweatshirt-hoodie-red.jpg,N1 Goalkeeper,,CL-HOORED-0169,4
2571,Sweatshirt Hoodie Gray,"¡NOVO!   Nueva sudadera Hoodie, con un diseño renovado y un estilo único.",in stock,new,29.90 EUR,23.92 EUR,https://n1gloves.com/pt/saldos/2571-sweatshirt-hoodie-gray,https://n1gloves.com/4423-large_default/sweatshirt-hoodie-gray.jpg,N1 Goalkeeper,,CL-HOOGRA-0170,38
2572,Sweatshirt Hoodie Blue,"¡NOVO!   Nueva sudadera Hoodie, con un diseño renovado y un estilo único.",in stock,new,29.90 EUR,20.93 EUR,https://n1gloves.com/pt/saldos/2572-sweatshirt-hoodie-blue,https://n1gloves.com/4432-large_default/sweatshirt-hoodie-blue.jpg,N1 Goalkeeper,,CL-HOOBLU-0111,10
2573,Sweatshirt Hoodie Black,"¡NOVO!   Nueva sudadera Hoodie, con un diseño renovado y un estilo único.",in stock,new,29.90 EUR,20.93 EUR,https://n1gloves.com/pt/saldos/2573-sweatshirt-hoodie-black,https://n1gloves.com/4429-large_default/sweatshirt-hoodie-black.jpg,N1 Goalkeeper,,CL-HOOBLA-0113,36
13286,Luvas de Guarda-Redes Horus 2.0 Elite Red II,Luvas de Guarda-Redes com corte Roll-Negativo e palma de latex alemão 100% natural Contact Grip. conta com uma nova área de soco construída com o nosso exclusivo sistema de gel injetado sem costuras.,in stock,new,64.90 EUR,51.92 EUR,https://n1gloves.com/pt/20/13286-luvas-de-guarda-redes-horus-20-elite-red-ii,https://n1gloves.com/9271-large_default/luvas-de-guarda-redes-horus-20-elite-red-ii.jpg,N1 Goalkeeper,,GL-HORRED-0268,48
13318,Luvas de Guarda-Redes Horus 2.0 Elite All Blue,Luvas de Guarda-Redes com corte Hibrido Ergo-Roll e palma de latex alemão 100% natural AquaControl+. conta com uma nova área de soco construída com o nosso exclusivo sistema de gel injetado sem costuras.,in stock,new,64.90 EUR,51.92 EUR,https://n1gloves.com/pt/20/13318-luvas-de-guarda-redes-horus-20-elite-all-blue,https://n1gloves.com/8979-large_default/luvas-de-guarda-redes-horus-20-elite-all-blue.jpg,N1 Goalkeeper,,GL-HORALL-0283,35
15967,Luvas de Guarda-Redes Horus 2.0 Elite All Red,Luvas de Guarda-Redes com corte Negativo e palma de latex alemão 100% natural Contact Grip. conta com uma nova área de soco construída com o nosso exclusivo sistema de gel injetado sem costuras.,in stock,new,64.90 EUR,51.92 EUR,https://n1gloves.com/pt/20/15967-luvas-de-guarda-redes-horus-20-elite-all-red,https://n1gloves.com/11401-large_default/luvas-de-guarda-redes-horus-20-elite-all-red.jpg,N1 Goalkeeper,,GL-HORALL-0282,2
106,Camisola Técnica Laranja,"Camiseta de manga corta para entrenamiento. 
 Confeccionada en poliéster, un tejido que te proporcionará libertad de movimientos, ligereza y transpirabilidad.",in stock,new,17.90 EUR,12.53 EUR,https://n1gloves.com/pt/30/106-camisola-para-guarda-redes-azul,https://n1gloves.com/1051-large_default/camisola-para-guarda-redes-azul.jpg,N1 Goalkeeper,,CL-TRAORA-0094,46
107,Camisola Técnica Preta,"Camiseta de manga corta para entrenamiento. 
 Confeccionada en poliéster, un tejido que te proporcionará libertad de movimientos, ligereza y transpirabilidad.",in stock,new,17.90 EUR,14.32 EUR,https://n1gloves.com/pt/30/107-camisola-para-guarda-redes-azul,https://n1gloves.com/1063-large_default/camisola-para-guarda-redes-azul.jpg,N1 Goalkeeper,,CL-TRABLA-0095,43
110,Calças Técnicas de Treino,Pantalón largo ajustado de entrenamiento para porteros y jugadores  Lycra de alta calidad: 92% Poliamida / 8% Elastano,in stock,new,24.90 EUR,22.41 EUR,https://n1gloves.com/pt/30/110-calca-de-guarda-redes,https://n1gloves.com/1082-large_default/calca-de-guarda-redes.jpg,N1 Goalkeeper,,CL-TRABLA-0098,23
116,Manguitos,"Manguitos de compresión antiabrasión. 
 Muy resistentes a la abrasión, te protegerán de rozaduras y quemaduras en cualquier superficie.",in stock,new,11.90 EUR,9.52 EUR,https://n1gloves.com/pt/30/116-manguitos,https://n1gloves.com/1122-large_default/manguitos.jpg,N1 Goalkeeper,,CL-MANBLA-0108,298
122,Pólo,Pólo,in stock,new,19.90 EUR,15.92 EUR,https://n1gloves.com/pt/30/122-polo,https://n1gloves.com/1162-large_default/polo.jpg,N1 Goalkeeper,,CL-POLBLA-0109,21
127,Leggings Térmica,Mallas térmicas compresivas largas muy resistentes,in stock,new,26.80 EUR,21.44 EUR,https://n1gloves.com/pt/30/127-leggings-termica,https://n1gloves.com/1182-large_default/leggings-termica.jpg,N1 Goalkeeper,,CL-COMBLA-0102,112
128,Camisola Térmica,Camiseta térmica compresiva de manga larga.,in stock,new,26.80 EUR,21.44 EUR,https://n1gloves.com/pt/30/128-camisola-termica,https://n1gloves.com/1187-large_default/camisola-termica.jpg,N1 Goalkeeper,,CL-COMBLA-0103,171
236,Impermeável Amarelo Neon,"Chubasquero N1 impermeable de poliéster. 
 El tejido con el que está fabricado es ideal para combatir el frio, el viento y la lluvia, además de ser muy duradero y transpirable.  Color: Amarillo Neón",in stock,new,31.90 EUR,22.33 EUR,https://n1gloves.com/pt/30/236-impermeavel-amarelo-neon,https://n1gloves.com/1347-large_default/impermeavel-amarelo-neon.jpg,N1 Goalkeeper,,CL-RAINEO-0101,66
323,Agasalho Amarelo/Preto,"Nuevo chándal de paseo N1 en colores amarillo y negro. 
 Sudadera compuesta por cremallera y capucha con bolsillos laterales sin cremallera. 
 Pantalón regular fit con bolsillos sin cremallera.",out of stock,new,39.90 EUR,27.93 EUR,https://n1gloves.com/pt/30/323-agasalho-amarelopreto,https://n1gloves.com/1847-large_default/agasalho-amarelopreto.jpg,N1 Goalkeeper,,CL-TRAYEL-0135,0
324,Calça Speedo Preta,Calça Speedo Preta,in stock,new,24.90 EUR,19.92 EUR,https://n1gloves.com/pt/30/324-calca-speedo-preta,https://n1gloves.com/1840-large_default/calca-speedo-preta.jpg,N1 Goalkeeper,,CL-PANBLA-0131,53
326,Sweatshirt Speedo Azul Marinho,"Sudadera de entrenamiento para porteros. 
 Desarrollada en poliéster + elastano te dará un ajuste sensacional a la vez que te permitirá una movilidad perfecta en tus entrenamientos.",in stock,new,24.90 EUR,17.43 EUR,https://n1gloves.com/pt/30/326-sweatshirt-speedo-azul-marinho,https://n1gloves.com/1373-large_default/sweatshirt-speedo-azul-marinho.jpg,N1 Goalkeeper,,CL-SWEBLU-0129,85
705,Camisola Térmica Protek,Camiseta térmica compresiva de manga larga con protecciones en codos.,in stock,new,36.80 EUR,29.44 EUR,https://n1gloves.com/pt/30/705-camisola-termica-protek,https://n1gloves.com/1831-large_default/camisola-termica-protek.jpg,N1 Goalkeeper,,CL-COMBLA-0116,128
706,Leggings Térmica Protek,Mallas térmicas compresivas de Lycra con protecciones en caderas y rodillas.,in stock,new,36.80 EUR,29.44 EUR,https://n1gloves.com/pt/30/706-leggings-termica-protek,https://n1gloves.com/1838-large_default/leggings-termica-protek.jpg,N1 Goalkeeper,,CL-COMBLA-0117,159
976,Luvas de Guarda-Redes Cronos Black DUO,"Luvas de goleiro profissional na cor BLACKOUT. Totalmente confeccionado em látex, em corte híbrido Roll-Negative e com corpo em Mesh. Incorpora a nova palma DUO GRIP.",in stock,new,59.90 EUR,47.92 EUR,https://n1gloves.com/pt/30/976-luvas-de-guarda-redes-cronos-black-duo,https://n1gloves.com/2396-large_default/luvas-de-guarda-redes-cronos-black-duo.jpg,N1 Goalkeeper,,GL-CROBLA-0075,83
1223,Luvas de Guarda-Redes Horus 2.0 Elite Blue,Luvas de Guarda-Redes com corte Rollfinger e palma de latex alemão 100% natural Contact Grip. conta com uma nova área de soco construída com o nosso exclusivo sistema de gel injetado sem costuras.,in stock,new,64.90 EUR,45.43 EUR,https://n1gloves.com/pt/30/1223-luvas-de-guarda-redes-horus-20-elite-blue-,https://n1gloves.com/2615-large_default/luvas-de-guarda-redes-horus-20-elite-blue-.jpg,N1 Goalkeeper,,GL-HORBLU-0145,44
3220,Camisola Técnica Verdy,"Camiseta de manga corta para entrenamiento. 
 Confeccionada en poliéster, un tejido que te proporcionará libertad de movimientos, ligereza y transpirabilidad.",in stock,new,17.90 EUR,14.32 EUR,https://n1gloves.com/pt/30/3220-camisola-tecnica-verdy,https://n1gloves.com/4934-large_default/camisola-tecnica-verdy.jpg,N1 Goalkeeper,,CL-TRAGRE-0168,51
12835,ULTRAGRIP Gloves,"Desenvolvido com tecnologia de ponta, esse spray inovador busca recuperar a aderência das luvas usadas e aumentar sua vida útil proporcionando proteção segura e aderência superior.",in stock,new,16.95 EUR,13.56 EUR,https://n1gloves.com/pt/50/12835-ultragrip-gloves-0618231848669,https://n1gloves.com/8025-large_default/ultragrip-gloves.jpg,N1 Goalkeeper,0618231848669,AC-0016,930
978,Luvas de Guarda-Redes Cronos White DUO,"Luvas de goleiro profissional na cor BRANCA. Totalmente confeccionado em látex, em corte híbrido Roll-Negative e com corpo em Mesh. Incorpora a nova palma DUO GRIP.",in stock,new,59.90 EUR,53.91 EUR,https://n1gloves.com/pt/cronos/978-luvas-de-guarda-redes-cronos-white-duo,https://n1gloves.com/2388-large_default/luvas-de-guarda-redes-cronos-white-duo.jpg,N1 Goalkeeper,,GL-CROWHI-0084,67
13255,Luvas de Guarda-Redes GEA White UGT+ II,"Introduzimos o novo padrão em conforto e desempenho com as luvas GEA UGT+ II. Projetadas para levar o seu jogo ao próximo nível, estas luvas premium oferecem uma sensação de leveza, amortecimento excepcional e aderência superior. Prepare-se para defesas mais precisas, conforto e ajuste perfeito.",in stock,new,59.90 EUR,47.92 EUR,https://n1gloves.com/pt/10/13255-luvas-de-guarda-redes-gea-white-ugt-ii,https://n1gloves.com/8991-large_default/luvas-de-guarda-redes-gea-white-ugt-ii.jpg,N1 Goalkeeper,,GL-GEAWHI-0239,54
13538,Luvas de Guarda-Redes Scorpius 2.0 Kids Red,Luva de Guarda-Redes para crianças  com corte negativo e palma de latex alemão 100% natural Super Low Grip.,in stock,new,34.90 EUR,31.41 EUR,https://n1gloves.com/pt/10/13538-luvas-de-guarda-redes-scorpius-20-kids-red,https://n1gloves.com/10873-large_default/luvas-de-guarda-redes-scorpius-20-kids-red.jpg,N1 Goalkeeper,,GL-KIDSCO-323X,54
13541,Luvas de Guarda-Redes Scorpius 2.0 Kids Neon,Luva de Guarda-Redes para crianças  com corte negativo e palma de latex alemão 100% natural Super Low Grip.,in stock,new,34.90 EUR,31.41 EUR,https://n1gloves.com/pt/10/13541-luvas-de-guarda-redes-scorpius-20-kids-neon,https://n1gloves.com/9264-large_default/luvas-de-guarda-redes-scorpius-20-kids-neon.jpg,N1 Goalkeeper,,GL-KIDSCO-325X,111
15361,Luvas de Guarda-Redes Horus 2.0 Elite Purple II,Luvas de Guarda-Redes com corte Negativo e palma de latex alemão 100% natural Contact Grip. conta com uma nova área de soco construída com o nosso exclusivo sistema de gel injetado sem costuras.,in stock,new,64.90 EUR,38.94 EUR,https://n1gloves.com/pt/10/15361-luvas-de-guarda-redes-horus-20-elite-purple-ii,https://n1gloves.com/14379-large_default/luvas-de-guarda-redes-horus-20-elite-purple-ii.jpg,N1 Goalkeeper,,GL-HORPUR-0335,42
17026,Luvas de Guarda-Redes Scorpius 2.0 Orange Blue UGT+ II,"Descubra a evolução da luva de goleiro mais bem-sucedida, agora mais leve e ajustada como uma segunda pele. O Scorpius 2.0 UGT+ II apresenta um corte negativo e a palma de látex alemão 100% natural UGT+.",in stock,new,69.90 EUR,34.95 EUR,https://n1gloves.com/pt/10/17026-luvas-de-guarda-redes-scorpius-20-orange-blue-ugt-ii,https://n1gloves.com/12618-large_default/luvas-de-guarda-redes-scorpius-20-orange-blue-ugt-ii.jpg,N1 Goalkeeper,,GL-SCOORA-0334,18
13249,Luvas de Guarda-Redes Scorpius 2.0 All Black UGT+ II,"Descubra a evolução da luva de goleiro mais bem-sucedida, agora mais leve e ajustada como uma segunda pele. O Scorpius 2.0 UGT+ II apresenta um corte negativo e a palma de látex alemão 100% natural UGT+.",in stock,new,69.90 EUR,55.92 EUR,https://n1gloves.com/pt/scorpius-20/13249-luvas-de-guarda-redes-scorpius-20-all-black-ugt-ii,https://n1gloves.com/8347-large_default/luvas-de-guarda-redes-scorpius-20-all-black-ugt-ii.jpg,N1 Goalkeeper,,GL-SCOALL-0218,90
13250,Luvas de Guarda-Redes Scorpius 2.0 All White UGT+ II,"Descubra a evolução da luva de goleiro mais bem-sucedida, agora mais leve e ajustada como uma segunda pele. O Scorpius 2.0 UGT+ II apresenta um corte negativo e a palma de látex alemão 100% natural UGT+.",in stock,new,69.90 EUR,55.92 EUR,https://n1gloves.com/pt/scorpius-20/13250--luvas-de-guarda-redes-scorpius-20-all-white-ugt-ii,https://n1gloves.com/8371-large_default/-luvas-de-guarda-redes-scorpius-20-all-white-ugt-ii.jpg,N1 Goalkeeper,,GL-SCOWHI-0216,51
13251,Luvas de Guarda-Redes Scorpius 2.0 Pink UGT+ II,"Descubra a evolução da luva de goleiro mais bem-sucedida, agora mais leve e ajustada como uma segunda pele. O Scorpius 2.0 UGT+ II apresenta um corte negativo e a palma de látex alemão 100% natural UGT+.",in stock,new,69.90 EUR,41.94 EUR,https://n1gloves.com/pt/scorpius-20/13251-luvas-de-guarda-redes-scorpius-20-pink-ugt-ii,https://n1gloves.com/14375-large_default/luvas-de-guarda-redes-scorpius-20-pink-ugt-ii.jpg,N1 Goalkeeper,,GL-SCOPIN-0228,15
13252,Luvas de Guarda-Redes Scorpius 2.0 Red UGT+ II,"Descubra a evolução da luva de goleiro mais bem-sucedida, agora mais leve e ajustada como uma segunda pele. O Scorpius 2.0 UGT+ II apresenta um corte negativo e a palma de látex alemão 100% natural UGT+.",in stock,new,69.90 EUR,55.92 EUR,https://n1gloves.com/pt/scorpius-20/13252-luvas-de-guarda-redes-scorpius-20-red-ugt-ii,https://n1gloves.com/8404-large_default/luvas-de-guarda-redes-scorpius-20-red-ugt-ii.jpg,N1 Goalkeeper,,GL-SCORED-0230,88
13254,Luvas de Guarda-Redes Scorpius 2.0 AquaControl+,"Descubra a evolução da luva de goleiro mais bem-sucedida, agora mais leve e ajustada como uma segunda pele. O Scorpius 2.0 AquaControl+ apresenta um corte negativo e a palma de látex alemão 100% natural UGT+.",in stock,new,69.90 EUR,48.93 EUR,https://n1gloves.com/pt/scorpius-20/13254-luvas-de-guarda-redes-scorpius-20-aquacontrol,https://n1gloves.com/8432-large_default/luvas-de-guarda-redes-scorpius-20-aquacontrol.jpg,N1 Goalkeeper,,GL-SCOAQU-0225,61
15276,Luvas de Guarda-Redes Scorpius 2.0 Blue Orange UGT+ II,"Descubra a evolução da luva de goleiro mais bem-sucedida, agora mais leve e ajustada como uma segunda pele. O Scorpius 2.0 UGT+ II apresenta um corte negativo e a palma de látex alemão 100% natural UGT+.",in stock,new,69.90 EUR,55.92 EUR,https://n1gloves.com/pt/scorpius-20/15276-luvas-de-guarda-redes-scorpius-20-blue-orange-ugt-ii,https://n1gloves.com/11693-large_default/luvas-de-guarda-redes-scorpius-20-blue-orange-ugt-ii.jpg,N1 Goalkeeper,,GL-SCOBLU-0331,79
15277,Luvas de Guarda-Redes Scorpius 2.0 Golden UGT+II,"Descubra a evolução da luva de goleiro mais bem-sucedida, agora mais leve e ajustada como uma segunda pele. O Scorpius 2.0 UGT+ II apresenta um corte negativo e a palma de látex alemão 100% natural UGT+.",in stock,new,69.90 EUR,55.92 EUR,https://n1gloves.com/pt/scorpius-20/15277-luvas-de-guarda-redes-scorpius-20-golden-ugtii,https://n1gloves.com/11898-large_default/luvas-de-guarda-redes-scorpius-20-golden-ugtii.jpg,N1 Goalkeeper,,GL-SCOGOL-0332,72
15295,Luvas de Guarda-Redes Scorpius 2.0 Golden Black UGT+II,"Descubra a evolução da luva de goleiro mais bem-sucedida, agora mais leve e ajustada como uma segunda pele. O Scorpius 2.0 UGT+ II apresenta um corte negativo e a palma de látex alemão 100% natural UGT+.",in stock,new,69.90 EUR,55.92 EUR,https://n1gloves.com/pt/scorpius-20/15295-luvas-de-guarda-redes-scorpius-20-golden-black-ugtii,https://n1gloves.com/11883-large_default/luvas-de-guarda-redes-scorpius-20-golden-black-ugtii.jpg,N1 Goalkeeper,,GL-SCOGOL-0333,102
13257,Luvas de Guarda-Redes GEA Black UGT+ II,"Introduzimos o novo padrão em conforto e desempenho com as luvas GEA UGT+ II. Projetadas para levar o seu jogo ao próximo nível, estas luvas premium oferecem uma sensação de leveza, amortecimento excepcional e aderência superior. Prepare-se para defesas mais precisas, conforto e ajuste perfeito.",in stock,new,59.90 EUR,47.92 EUR,https://n1gloves.com/pt/gea/13257-luvas-de-guarda-redes-gea-black-ugt-ii,https://n1gloves.com/9568-large_default/luvas-de-guarda-redes-gea-black-ugt-ii.jpg,N1 Goalkeeper,,GL-GEABLA-0238,57
15119,Luvas de Guarda-redes Ares 2.0 All White UGT+ II,"Descubra a evolução da excelência com as luvas de goleiro Ares 2.0 UGT+ II, parte da linha Premium da N1. Equipadas com tecnologia avançada e projetadas para os goleiros mais exigentes, essas luvas representam um passo audacioso em termos de aderência, conforto e confiança no campo.",in stock,new,69.90 EUR,55.92 EUR,https://n1gloves.com/pt/ares-20/15119-luvas-de-guarda-redes-ares-20-all-white-ugt-ii,https://n1gloves.com/10695-large_default/luvas-de-guarda-redes-ares-20-all-white-ugt-ii.jpg,N1 Goalkeeper,,GL-AREALL-0312,18
